x, y, theta, stamp, 
1.0658141036401503e-14, 1.7763568394002505e-15, 9.677348222811304e-11, 1761168776217722344, 
1.0658141036401503e-14, 1.7763568394002505e-15, 9.646673112608073e-11, 1761168776267675581, 
1.0658141036401503e-14, 1.7763568394002505e-15, 9.709035613305052e-11, 1761168776328168056, 
1.0658141036401503e-14, 1.7763568394002505e-15, 9.83808394120387e-11, 1761168776428611039, 
2.075031879655853e-08, -2.425491096857968e-08, 2.3851614239218417e-07, 1761168776474664782, 
2.075031879655853e-08, -2.425491096857968e-08, 2.385147781504218e-07, 1761168776518363596, 
0.0004692555230576545, -0.00010470053530298173, 0.0020201161279462493, 1761168776566662535, 
0.003633953630924225, -0.00012235342001076788, 0.007450797883236586, 1761168776617973656, 
0.009847428649663925, 0.0003686363052111119, 0.022765579672069373, 1761168776678077569, 
0.01692045107483864, 0.0005349465645849705, 0.04101266126108384, 1761168776728351423, 
0.02533273957669735, 0.001068918383680284, 0.06180960705887485, 1761168776776718539, 
0.03507906571030617, 0.0018077550921589136, 0.08691405970523271, 1761168776824514335, 
0.07271561771631241, 0.007107499521225691, 0.1851987363696091, 1761168776967264139, 
0.10550524294376373, 0.014822359196841717, 0.27374198861655286, 1761168777077677960, 
0.13452766835689545, 0.023795342072844505, 0.3510543585434182, 1761168777178227098, 
0.1626627892255783, 0.035051312297582626, 0.42467451502572023, 1761168777276396788, 
0.17445574700832367, 0.04040423408150673, 0.456127794505897, 1761168777318116329, 
0.214529886841774, 0.062360964715480804, 0.5565324934630063, 1761168777465663608, 
0.24358834326267242, 0.08168628066778183, 0.6293854090681634, 1761168777577757966, 
0.26770877838134766, 0.10004715621471405, 0.6861018452830661, 1761168777676217540, 
0.2777079939842224, 0.10823617875576019, 0.7061299221354609, 1761168777718266756, 
0.3144279420375824, 0.14128151535987854, 0.7712654665523774, 1761168777879271416, 
0.33629587292671204, 0.16282127797603607, 0.8051119969490186, 1761168777980156432, 
0.35694819688796997, 0.18491381406784058, 0.8326246801271566, 1761168778077146307, 
0.3758094310760498, 0.20580880343914032, 0.8527661096755075, 1761168778168314631, 
0.39781317114830017, 0.23173826932907104, 0.8696936531841002, 1761168778277783208, 
0.41754716634750366, 0.25568440556526184, 0.8814159506266122, 1761168778378285101, 
0.43688464164733887, 0.2795744836330414, 0.8901768437327177, 1761168778478148411, 
0.45780861377716064, 0.3056620955467224, 0.8975857960822549, 1761168778586893718, 
0.47483476996421814, 0.327426552772522, 0.9018800793863957, 1761168778678146677, 
0.49372586607933044, 0.35171157121658325, 0.9051221837670965, 1761168778778159694, 
0.5127150416374207, 0.37590375542640686, 0.9061555960830968, 1761168778878153019, 
0.5297678709030151, 0.3976787030696869, 0.9075435064597028, 1761168778968369373, 
0.5505359768867493, 0.42444148659706116, 0.9077208779300149, 1761168779078244146, 
0.5694832801818848, 0.44864827394485474, 0.9081307353510744, 1761168779178167470, 
0.5883622765541077, 0.4728539288043976, 0.9043043921143029, 1761168779278153842, 
0.6054542660713196, 0.49431756138801575, 0.9057354397547029, 1761168779369349399, 
0.6261171102523804, 0.5205410718917847, 0.9076064821342883, 1761168779478154934, 
0.6451033353805542, 0.545028805732727, 0.9091726339876148, 1761168779578169861, 
0.6638439893722534, 0.5693090558052063, 0.9076639996430725, 1761168779678160787, 
0.6807059049606323, 0.5912222266197205, 0.9074905008716241, 1761168779768301457, 
0.6994853615760803, 0.6153790354728699, 0.9084143437386617, 1761168779868326336, 
0.720344066619873, 0.64222252368927, 0.9074666284026627, 1761168779978252828, 
0.7391874194145203, 0.6660946011543274, 0.9066860674932792, 1761168780078161368, 
0.7559689879417419, 0.6876440048217773, 0.9068086120678357, 1761168780168101935, 
0.7747762799263, 0.711911678314209, 0.9083809482113657, 1761168780268255026, 
0.7957847714424133, 0.7389516830444336, 0.9082528388277451, 1761168780378171629, 
0.8147364258766174, 0.7631737589836121, 0.9055391845358228, 1761168780478164458, 
0.8317810297012329, 0.784992516040802, 0.9064747512695968, 1761168780568122069, 
0.8521374464035034, 0.8109779357910156, 0.9080758123804491, 1761168780678087050, 
0.8681609630584717, 0.831125020980835, 0.9073441799155373, 1761168780778176555, 
0.8820616006851196, 0.8486168384552002, 0.9053983234740999, 1761168780878179934, 
0.8927140831947327, 0.8622559309005737, 0.9035047622280187, 1761168780968413245, 
0.9037560224533081, 0.8763696551322937, 0.9070177709975661, 1761168781078560945, 
0.9116399884223938, 0.8862844109535217, 0.9070177709975661, 1761168781178182614, 
0.9178760647773743, 0.89413982629776, 0.9070177709975661, 1761168781278173436, 
0.9217445254325867, 0.8990177512168884, 0.9070177709975661, 1761168781368414967, 
0.9256048202514648, 0.9043843150138855, 0.9082649219297639, 1761168781467839861, 
0.9306670427322388, 0.9107805490493774, 0.9082649219297639, 1761168781578221901, 
0.9344415068626404, 0.9156937599182129, 0.9082649219297639, 1761168781674174539, 
0.9388589859008789, 0.9211777448654175, 0.9088469925029332, 1761168781771536488, 
0.9443879127502441, 0.9281543493270874, 0.9077025438677595, 1761168781882722331, 
0.9491773843765259, 0.9341328144073486, 0.9078452669070058, 1761168781973194249, 
0.9546372890472412, 0.941279947757721, 0.9074415074332267, 1761168782073177608, 
0.9597902297973633, 0.9478670358657837, 0.905859010777804, 1761168782173199969, 
0.964813232421875, 0.954200804233551, 0.9063735172202765, 1761168782282631768, 
0.9687519669532776, 0.9592273235321045, 0.9075536528896724, 1761168782378314291, 
0.972612738609314, 0.9640012383460999, 0.9068851352505534, 1761168782478182752, 
