e, e_dot, e_int, stamp, 
0.7853981633003624, -1.389362462793587e-12, 0.08674385934923542, 1761168776328168056, 
0.7853981632990719, -7.719079893491556e-12, 0.12639841312306682, 1761168776428611039, 
0.7853979473839208, -1.5627809941146364e-06, 0.1150582489861695, 1761168776474664782, 
0.785397947385285, -1.5627663049421482e-06, 0.0704914804999448, 1761168776518363596, 
0.7836650776099724, -0.011959336372480587, 0.07220170632835982, 1761168776566662535, 
0.7798288202820174, -0.036880881999706946, 0.07799108588052668, 1761168776617973656, 
0.7673962771482506, -0.09387181586942252, 0.08656540270079145, 1761168776678077569, 
0.7526501996454084, -0.16672195029157666, 0.08461836655655826, 1761168776728351423, 
0.7358821412668802, -0.21333269039242805, 0.07417566237875035, 1761168776776718539, 
0.7154307198484005, -0.25819155620369133, 0.07064650195439359, 1761168776824514335, 
0.6343538872666326, -0.3319520727686862, 0.1324715406568269, 1761168776967264139, 
0.5598627812504421, -0.41420613327641104, 0.16115108510346215, 1761168777077677960, 
0.49439732073102866, -0.441911033507818, 0.11874500126019134, 1761168777178227098, 
0.43141102408803983, -0.4308952110314146, 0.0984102749886578, 1761168777276396788, 
0.40422269213363005, -0.43109977686244005, 0.0620190063218152, 1761168777318116329, 
0.31694783582468267, -0.4143991072749385, 0.0727151483821592, 1761168777465663608, 
0.2523870644424392, -0.3891515246224742, 0.08425869566823666, 1761168777577757966, 
0.20165579983304138, -0.3637333057369219, 0.054111707813840726, 1761168777676217540, 
0.18388241911209613, -0.31264337224086913, 0.02987803655973183, 1761168777718266756, 
0.12578675789859606, -0.2611708675892532, 0.03460883948124345, 1761168777879271416, 
0.0953572651470056, -0.22081922196926781, 0.03535741456937074, 1761168777980156432, 
0.07021281802079693, -0.1869578862428952, 0.019217401056039314, 1761168778077146307, 
0.05191837005890987, -0.15330495956526471, 0.013640745220811313, 1761168778168314631, 
0.03629935979294985, -0.11444900715049737, 0.010595671382967324, 1761168778277783208, 
0.02538006006241289, -0.08377600331371536, 0.007950727113087025, 1761168778378285101, 
0.017172666168694395, -0.06361132715211497, 0.005266404741061223, 1761168778478148411, 
0.010240202670147802, -0.04864527373429087, 0.0036710199618233846, 1761168778586893718, 
0.0059743927276484365, -0.03683220935455783, 0.002225798139928857, 1761168778678146677, 
0.0026639057864165094, -0.02661588231185924, 0.0012036049848052023, 1761168778778159694, 
0.001726587805588875, -0.014158122074041823, 0.0006910143326799345, 1761168778878153019, 
0.0003915699038651299, -0.00805725481480694, 0.00030319825416904943, 1761168778968369373, 
7.863400458685277e-05, -0.005882024372369526, 0.00014651950994889898, 1761168779078244146, 
-0.0002818893007539014, -0.0021520379018679235, 1.3169348777453001e-05, 1761168779178167470, 
0.0035188652988124014, 0.011468242282296946, 0.00022094086256113055, 1761168779278153842, 
0.0024951441161482624, 0.008929055508474533, 0.00036529259356458304, 1761168779369349399, 
0.0008868496310070473, -0.008668975433116377, 0.00046005978164387345, 1761168779478154934, 
-0.000828746607898112, -0.010644922785169958, 0.00017772341573995545, 1761168779578169861, 
0.000392746470857408, -0.0016457875432637405, 3.0057512538452276e-05, 1761168779678160787, 
0.00019936599809944333, 0.003356906828229549, -1.4997208834995887e-05, 1761168779768301457, 
-0.000868652499605882, -0.004274282433668025, -1.752946224961658e-05, 1761168779868326336, 
-0.00012019733819934597, -0.0012896135824054468, -5.5251071509524576e-05, 1761168779978252828, 
0.0010021439652081465, 0.006014125044018755, 9.298578830011655e-07, 1761168780078161368, 
0.0007789749131099644, 0.002917464221935022, 0.00010510815706287074, 1761168780168101935, 
-0.001121027836024413, -0.007150759773336893, 4.1826373614213917e-05, 1761168780268255026, 
-0.0013043844416830153, -0.006879709188230751, -0.0001152888644570519, 1761168780378171629, 
0.0014171039370752814, 0.008516230854480708, -7.055114368765217e-05, 1761168780478164458, 
0.00041317498855208967, 0.0053522710552108554, 3.329796287293444e-05, 1761168780568122069, 
-0.0011033034869898373, -0.00831686019586625, 4.844627133758424e-05, 1761168780678087050, 
0.0005968900162538482, 0.0010653909374761736, -6.528387150186382e-06, 1761168780778176555, 
0.003548870696648443, 0.01550184680739341, 0.0002029246802598208, 1761168780878179934, 
0.005562823464396738, 0.017279400927608112, 0.0006156429728252468, 1761168780968413245, 
0.0022968557377541776, -0.002443803111928685, 0.0007620189209217877, 1761168781078560945, 
0.0032037411644900704, -0.006849169300473512, 0.0007735889030973426, 1761168781178182614, 
0.003982956047258068, 0.005632052970185138, 0.0006310118759268516, 1761168781278173436, 
0.004504175337234351, 0.004522896349249111, 0.0007413273978720156, 1761168781368414967, 
0.0013095481805446285, -0.008785078075103191, 0.0006193670633237105, 1761168781467839861, 
0.001907035052650663, -0.008906053290165332, 0.0005399562279386888, 1761168781578221901, 
0.0015845205236643123, 0.0006839049159278688, 0.00033021139923873887, 1761168781674174539, 
0.0022132471005364973, 0.0010321455029582251, 0.000367607191130679, 1761168781771536488, 
0.004377842245316899, 0.008641961103287394, 0.0005683351288471088, 1761168781882722331, 
0.005773464912678716, 0.011631431272740009, 0.0008311361091795336, 1761168781973194249, 
0.005592848324098343, 0.004539855038457577, 0.000999519164491091, 1761168782073177608, 
0.007947619983766474, 0.0072453285896784915, 0.0012876323732689092, 1761168782173199969, 
0.009322564471252126, 0.01203561618058944, 0.001596252441934135, 1761168782282631768, 
0.009330179626798829, 0.004214661336859196, 0.0018187052145317117, 1761168782378314291, 
