x, y, theta, stamp, 
1.6789021174190566e-05, -1.9614031771197915e-05, 0.00019281500346927014, 1761171399884545752, 
1.6789021174190566e-05, -1.9614031771197915e-05, 0.00019281509015031206, 1761171399934557001, 
1.6789021174190566e-05, -1.9614031771197915e-05, 0.00019281509039133704, 1761171399976487845, 
1.6789021174190566e-05, -1.9614031771197915e-05, 0.0001928151530045596, 1761171400027130776, 
0.00014975130034144968, -6.340545951388776e-06, -0.0003102101311544792, 1761171400094903722, 
0.0028778119012713432, -0.00016677763778716326, -0.0029023285679850128, 1761171400136468033, 
0.008473021909594536, -0.00022087281104177237, -0.0033888998550592004, 1761171400186571810, 
0.016482602804899216, -0.00013941069482825696, -0.0017916308483281846, 1761171400236521221, 
0.02620435692369938, -0.0003373321669641882, 0.0003127196258171968, 1761171400284549537, 
0.038582250475883484, -0.00033338399953208864, -0.0005285902669960636, 1761171400334546068, 
0.057122066617012024, -0.00034940693876706064, 0.0007356281505117777, 1761171400397241650, 
0.06691312044858932, -0.00036358408397063613, 0.001724741323371022, 1761171400426981517, 
0.1016463190317154, -0.00023007467098068446, 0.007628507113329857, 1761171400536509023, 
0.13237346708774567, 0.00018256824114359915, 0.015886898350971464, 1761171400637525296, 
0.16275039315223694, 0.0008679197635501623, 0.02378062794447624, 1761171400735652638, 
0.191251739859581, 0.0016969491261988878, 0.03508599208753191, 1761171400829330688, 
0.2245412915945053, 0.003171837655827403, 0.060514861873655006, 1761171400937739974, 
0.25520801544189453, 0.005463117733597755, 0.09490789993014137, 1761171401038579364, 
0.2857961356639862, 0.008791686967015266, 0.13391605750199148, 1761171401136914038, 
0.31329667568206787, 0.013064704835414886, 0.18527295197846486, 1761171401227924619, 
0.34598013758659363, 0.020431816577911377, 0.261411634898885, 1761171401336771011, 
0.3756192922592163, 0.029209783300757408, 0.338046002698219, 1761171401436555067, 
0.4040074944496155, 0.04009713605046272, 0.42537790066901365, 1761171401536616341, 
0.42853036522865295, 0.0522916279733181, 0.5090846993743677, 1761171401626942358, 
0.45784419775009155, 0.07034174352884293, 0.614669102622274, 1761171401737049409, 
0.4827699065208435, 0.08920041471719742, 0.696801308625961, 1761171401836844273, 
0.5054972171783447, 0.10929811000823975, 0.7748292438941655, 1761171401936485184, 
0.5248140096664429, 0.12893642485141754, 0.8541979218717227, 1761171402027671140, 
0.546269416809082, 0.15527509152889252, 0.9321720503258613, 1761171402136279089, 
0.563865602016449, 0.18037553131580353, 0.9966576006042388, 1761171402236935484, 
0.5800278782844543, 0.20713913440704346, 1.0632519616554916, 1761171402337624192, 
0.592987060546875, 0.2317924052476883, 1.1223214806888793, 1761171402428001422, 
0.6066807508468628, 0.2624901235103607, 1.1887586044010081, 1761171402536909085, 
0.6178883910179138, 0.291450172662735, 1.234291185894121, 1761171402636587327, 
0.6278120875358582, 0.3206137716770172, 1.2840608942013598, 1761171402737641872, 
0.635357141494751, 0.3471432030200958, 1.3219482630671664, 1761171402827037189, 
0.6433380842208862, 0.37986886501312256, 1.3616060087810544, 1761171402936708537, 
0.6493089199066162, 0.4101872146129608, 1.3983409821207389, 1761171403036553194, 
0.6543401479721069, 0.4407320022583008, 1.437936261442804, 1761171403137602005, 
0.6578704714775085, 0.4683898091316223, 1.450324850164287, 1761171403226712577, 
0.661815881729126, 0.5016628503799438, 1.4621006111986752, 1761171403337539695, 
0.6650391817092896, 0.5325153470039368, 1.4700726428968787, 1761171403436556252, 
0.6684920191764832, 0.5635801553726196, 1.4492979624011706, 1761171403537634160, 
0.6720691919326782, 0.5904524326324463, 1.4080918297667848, 1761171403626719649, 
0.6779574155807495, 0.6237720251083374, 1.3498618400657578, 1761171403738545808, 
0.6855604648590088, 0.6540902853012085, 1.2791464662745446, 1761171403836541158, 
0.6950390338897705, 0.6824972033500671, 1.1866241688214332, 1761171403937592250, 
0.7093053460121155, 0.713882565498352, 1.0809456526018748, 1761171404046190232, 
0.722516655921936, 0.7372154593467712, 0.9918252044826948, 1761171404138500467, 
0.7405726313591003, 0.761884868144989, 0.8977874276006513, 1761171404236544334, 
0.7594570517539978, 0.7842150926589966, 0.8157333832264977, 1761171404332599405, 
0.7799863815307617, 0.80535489320755, 0.7577230552801032, 1761171404430750734, 
0.8056227564811707, 0.82845139503479, 0.675591372958931, 1761171404540554080, 
0.8277953267097473, 0.8455088138580322, 0.6153260726643722, 1761171404632547407, 
0.8525141477584839, 0.8626096248626709, 0.566846798478341, 1761171404733664618, 
0.8773549795150757, 0.8781032562255859, 0.5215360776600675, 1761171404827797411, 
0.906302809715271, 0.8943352699279785, 0.48272335815400774, 1761171404937491170, 
0.9336897730827332, 0.9084605574607849, 0.4556189106925585, 1761171405036584870, 
0.9613013863563538, 0.921776294708252, 0.4316503715995515, 1761171405137674732, 
0.9866915345191956, 0.9333394169807434, 0.4295813049607023, 1761171405226938245, 
1.0169697999954224, 0.9470317363739014, 0.4269142821734116, 1761171405337563400, 
1.045072078704834, 0.9594268798828125, 0.4253890643751218, 1761171405436569693, 
1.0725845098495483, 0.972176730632782, 0.4355171561889847, 1761171405538701413, 
1.1029411554336548, 0.9869445562362671, 0.4820773656085914, 1761171405646134320, 
1.127005934715271, 1.0001262426376343, 0.542303546332649, 1761171405737517952, 
1.1532646417617798, 1.0169036388397217, 0.6165775385266898, 1761171405836577445, 
1.1767024993896484, 1.034639596939087, 0.7054504580493706, 1761171405932808955, 
1.1975456476211548, 1.0540194511413574, 0.8117050437827886, 1761171406026726296, 
1.2199041843414307, 1.0799860954284668, 0.9307512073753089, 1761171406137571831, 
1.236937403678894, 1.1051350831985474, 1.0333367527272053, 1761171406237803610, 
1.2517670392990112, 1.1313024759292603, 1.1149769405658498, 1761171406333152344, 
1.2637133598327637, 1.157069444656372, 1.1953074170847593, 1761171406427779876, 
1.2753431797027588, 1.1893386840820312, 1.2889014286782963, 1761171406537984069, 
1.283003807067871, 1.219362735748291, 1.35928318842374, 1761171406637610130, 
1.2885549068450928, 1.247997522354126, 1.4227016240584127, 1761171406733613531, 
1.2923458814620972, 1.2773425579071045, 1.4816933568480324, 1761171406827781890, 
1.294425368309021, 1.3110243082046509, 1.5492330339837255, 1761171406937579526, 
1.294998049736023, 1.3414942026138306, 1.5916218410152192, 1761171407036599688, 
1.2940971851348877, 1.3713322877883911, 1.633644390845928, 1761171407134732184, 
1.2919254302978516, 1.3997999429702759, 1.6794279933121936, 1761171407226830009, 
1.287768840789795, 1.433835506439209, 1.7313377475758713, 1761171407337497214, 
1.282694935798645, 1.4635119438171387, 1.7673476662618914, 1761171407436634176, 
1.2765530347824097, 1.4931520223617554, 1.7850299794516236, 1761171407534622713, 
1.2701315879821777, 1.5208390951156616, 1.8002775903051995, 1761171407627800486, 
1.261616826057434, 1.5538444519042969, 1.8235877068680282, 1761171407737585702, 
1.2537667751312256, 1.5837332010269165, 1.8362292025655813, 1761171407837629478, 
1.2455506324768066, 1.612868309020996, 1.843720140134509, 1761171407935625883, 
1.2381792068481445, 1.6399846076965332, 1.8412280815087547, 1761171408028098197, 
1.2296457290649414, 1.6724172830581665, 1.8241611111050449, 1761171408138510198, 
