e, e_dot, e_int, stamp, 
0.7852481951008738, 1.3872286569332343e-14, 0.07843608096733388, 1761172136695870789, 
0.7852481951017833, 1.3983979413628252e-12, 0.07116738000827465, 1761172136736500652, 
0.7852481951008738, 1.3277427675953475e-12, 0.07071511788077504, 1761172136785925269, 
0.7927716540825569, 0.035233255517093866, 0.09500514625578681, 1761172136857102900, 
0.8442115481028395, 0.4557775609935925, 0.09038968561275441, 1761172136897875373, 
0.9437466057335868, 1.1127835890372848, 0.07630486491140213, 1761172136945804396, 
1.0226137694095652, 1.2180189656505611, 0.09174564637711621, 1761172136995804530, 
1.2105219440441555, 1.7767710005389095, 0.10596943469587596, 1761172137045873669, 
1.295754920831148, 1.8072932841696012, 0.1189710297262592, 1761172137096944839, 
1.5082573248209856, 2.289308293748687, 0.12303841803944192, 1761172137137818397, 
1.6728731849474912, 2.2926431220542827, 0.2073137929047226, 1761172137235867621, 
1.7845272905560632, 0.8981692323002592, 0.3442666899881682, 1761172137345806968, 
1.786808662849645, 0.3547167141238819, 0.27431893551015335, 1761172137392794392, 
1.8989580445456322, 0.2636772157976028, 0.36110262405252275, 1761172137543841639, 
1.856247019004923, 0.08593362817463641, 0.4418273181031661, 1761172137631964127, 
1.84902626614122, -0.18198388263434798, 0.3847616926156925, 1761172137749808347, 
1.820823216863954, -0.24428428432441437, 0.2944292132539962, 1761172137791803471, 
1.7528355005981502, -0.3806595255123457, 0.3371590666317906, 1761172137936335354, 
1.7207999181500357, -0.2639201346012008, 0.4310026515810589, 1761172138036022577, 
1.707641443330305, -0.1470705746602286, 0.361787364948206, 1761172138145813080, 
1.6849448000297267, -0.11556455778104457, 0.3576727595776435, 1761172138245867530, 
1.6520070956497586, -0.19316666954756312, 0.32529744523214715, 1761172138339266203, 
1.6394040730982775, -0.2075999097269405, 0.23231601626246492, 1761172138385919418, 
1.56324887803554, -0.2488081318801109, 0.3342408748173054, 1761172138545814677, 
1.4903862828346792, -0.40161435979951193, 0.40658009305348286, 1761172138645823548, 
1.4632017389112875, -0.342389310956902, 0.2876424947504024, 1761172138736861532, 
1.4074512180307628, -0.26190261917362134, 0.29871904243042324, 1761172138851315193, 
1.3835953076099754, -0.24562638585381882, 0.29774370125020516, 1761172138946823680, 
1.3749928907373616, -0.14177983563912971, 0.20067521634613966, 1761172138995823103, 
1.294163725090376, -0.24966034736104206, 0.2566193790994951, 1761172139136783034, 
1.2815881874952337, -0.23334574344891487, 0.3164267664878585, 1761172139236101923, 
1.227349055195032, -0.206983418934677, 0.26500116312183186, 1761172139345823892, 
1.1590186763266743, -0.3913158857562424, 0.2570805723161759, 1761172139446366641, 
1.1350796689294866, -0.31471241601409744, 0.22424793497706746, 1761172139536865736, 
1.0690451079814638, -0.30961250098026977, 0.2128886767352899, 1761172139636268154, 
1.066261610142773, -0.2299071322244526, 0.2277968549747059, 1761172139745828985, 
