x, y, theta, stamp, 
-9.730760211823508e-06, 1.1376037946320139e-05, -0.00011181915609318495, 1761172053652112289, 
-9.710014637676068e-06, 1.1351781722623855e-05, -0.000111580752955016, 1761172053692100569, 
-9.689269063528627e-06, 1.1327525498927571e-05, -0.00011134234581977827, 1761172053743069266, 
-9.668523489381187e-06, 1.1303269275231287e-05, -0.00011110386818760277, 1761172053792058148, 
-9.647777915233746e-06, 1.1279013051535003e-05, -0.00011086544785875861, 1761172053841202308, 
-9.627032341086306e-06, 1.1254756827838719e-05, -0.00011062702608502837, 1761172053902600416, 
-9.606286766938865e-06, 1.1230500604142435e-05, -0.00011038861467277126, 1761172053951722901, 
-9.606286766938865e-06, 1.1230500604142435e-05, -0.00011038861467277126, 1761172054002128145, 
5.811642040498555e-05, -2.361169936193619e-05, 0.0003306692488369846, 1761172054092090551, 
0.007427122909575701, 5.743189831264317e-06, 0.00927392556217718, 1761172054192048734, 
0.024330204352736473, 0.0008464028360322118, 0.03413037222782514, 1761172054303040208, 
0.04785149544477463, 0.0023886251728981733, 0.06699713207649712, 1761172054401252609, 
0.07555297017097473, 0.005182057153433561, 0.10240675539273657, 1761172054492095681, 
0.10649201273918152, 0.00934680737555027, 0.14283622675388077, 1761172054592128741, 
0.13953876495361328, 0.015228696167469025, 0.1876478100566285, 1761172054701545221, 
0.16949065029621124, 0.021974967792630196, 0.2311932015960942, 1761172054801202719, 
0.1961791068315506, 0.028835861012339592, 0.2857583945111278, 1761172054891253727, 
0.22485287487506866, 0.038909777998924255, 0.37592578101370405, 1761172054992088208, 
0.2553361654281616, 0.052861060947179794, 0.48590896502630054, 1761172055101338171, 
0.2810290455818176, 0.06813674420118332, 0.5959912866887783, 1761172055202122743, 
0.3023006021976471, 0.08419772237539291, 0.6933948754248049, 1761172055292100528, 
0.32479920983314514, 0.10500459372997284, 0.7934414354721657, 1761172055392111639, 
0.3467727601528168, 0.12998677790164948, 0.8958988289188408, 1761172055502071523, 
0.36500096321105957, 0.15514369308948517, 0.993788626983688, 1761172055601303940, 
0.37939438223838806, 0.17883937060832977, 1.0745043043483957, 1761172055692162009, 
0.3904804587364197, 0.200575053691864, 1.1423363515038618, 1761172055791511735, 
0.398351788520813, 0.21839143335819244, 1.184811690642669, 1761172055901673930, 
0.4061761200428009, 0.23904460668563843, 1.2252361001069367, 1761172056001673632, 
0.41464951634407043, 0.26486486196517944, 1.2756780020530978, 1761172056094394676, 
0.4226529002189636, 0.2953477203845978, 1.329453694769891, 1761172056191763841, 
0.42894884943962097, 0.3256756663322449, 1.3687463077193995, 1761172056291406817, 
0.43487557768821716, 0.3581079840660095, 1.3975570623601412, 1761172056401864903, 
0.438798189163208, 0.3850812017917633, 1.4341077539063904, 1761172056491506521, 
0.4421514868736267, 0.415134459733963, 1.4670373622285033, 1761172056591617722, 
0.4443831741809845, 0.44945764541625977, 1.4991380755369006, 1761172056701714413, 
0.4459603428840637, 0.4804116189479828, 1.5201227422595829, 1761172056801206007, 
0.447102814912796, 0.5081567168235779, 1.5263214876879954, 1761172056891284885, 
0.44858744740486145, 0.5388051867485046, 1.5208567585230706, 1761172056992111339, 
0.45112091302871704, 0.5689713954925537, 1.4911028895663474, 1761172057091278297, 
0.4550964832305908, 0.602013349533081, 1.4187010034733953, 1761172057201149361, 
0.45981019735336304, 0.6278408765792847, 1.3271378955404065, 1761172057291135517, 
0.4678146243095398, 0.6533643007278442, 1.1971141022951604, 1761172057392090559, 
0.47878143191337585, 0.6772528886795044, 1.061815547888077, 1761172057492407761, 
0.495053231716156, 0.7033230066299438, 0.9269220833502674, 1761172057601153959, 
0.5113581418991089, 0.7233586311340332, 0.8233578043594485, 1761172057691283288, 
0.5316644310951233, 0.743934154510498, 0.7108477315368206, 1761172057792077389, 
0.5533970594406128, 0.7617952227592468, 0.605383226874707, 1761172057886899290, 
0.5830622911453247, 0.7806861996650696, 0.48725413820587354, 1761172058001247235, 
0.6074789762496948, 0.7927722334861755, 0.4064687344982348, 1761172058091150603, 
0.6351032257080078, 0.8037208914756775, 0.32873641418913085, 1761172058192084711, 
0.6666378378868103, 0.8133641481399536, 0.24892896728348968, 1761172058301183884, 
0.6963537931442261, 0.8201050162315369, 0.17615960601101943, 1761172058402158770, 
0.7231570482254028, 0.8241579532623291, 0.11472346661424518, 1761172058491155762, 
0.7537899017333984, 0.8268319964408875, 0.05085802502481027, 1761172058591151565, 
0.7871986627578735, 0.8272596001625061, -0.014632893854024628, 1761172058701952036, 
0.8167685866355896, 0.8259266018867493, -0.06889697024883888, 1761172058802172292, 
0.8439120650291443, 0.8232280611991882, -0.1146746385901906, 1761172058891162136, 
0.8737709522247314, 0.8187949061393738, -0.16461822091909914, 1761172058992098384, 
0.9029675126075745, 0.8132951259613037, -0.20906908952213518, 1761172059089663196, 
0.935236394405365, 0.8051816821098328, -0.2601078903061901, 1761172059199380477, 
0.9616212248802185, 0.7973198890686035, -0.3003467348965073, 1761172059291162075, 
0.9899473190307617, 0.7876495122909546, -0.3323063986828012, 1761172059392319802, 
1.0213977098464966, 0.7756679058074951, -0.3636441548430949, 1761172059501622693, 
1.0487931966781616, 0.7642409205436707, -0.39409353187996005, 1761172059599171665, 
1.0746606588363647, 0.7527400851249695, -0.4212906779533041, 1761172059692175856, 
1.1027958393096924, 0.7398980855941772, -0.4400456360970688, 1761172059793074300, 
1.1300756931304932, 0.726758599281311, -0.4487484828605286, 1761172059890971182, 
1.160660743713379, 0.7127169370651245, -0.4380718383582843, 1761172060000636730, 
1.1858290433883667, 0.7017822265625, -0.4023457554905207, 1761172060092176516, 
1.2138932943344116, 0.6908084750175476, -0.3184858792988216, 1761172060195113732, 
1.2427314519882202, 0.6830374598503113, -0.17552065026481986, 1761172060303523641, 
1.2683789730072021, 0.679818868637085, -0.034257737132141745, 1761172060400179831, 
1.2943921089172363, 0.6801835298538208, 0.08032232162386434, 1761172060491180957, 
1.323585867881775, 0.6840613484382629, 0.19683765487430896, 1761172060592121275, 
1.3556877374649048, 0.6924402713775635, 0.31248223497055905, 1761172060702279356, 
1.3838579654693604, 0.7035431265830994, 0.41391580595456945, 1761172060801409937, 
1.4073010683059692, 0.7151307463645935, 0.5101776874399861, 1761172060892157029, 
1.4200260639190674, 0.7226027250289917, 0.5563373590949086, 1761172060943124849, 
1.45453941822052, 0.746863603591919, 0.6687052062996492, 1761172061091369739, 
1.4772775173187256, 0.7657741904258728, 0.7334063605473301, 1761172061201445728, 
1.4945738315582275, 0.7818504571914673, 0.7857547300175824, 1761172061292158704, 
1.5128345489501953, 0.8008648753166199, 0.8428103614497641, 1761172061391193575, 
1.5308926105499268, 0.8220179080963135, 0.9030292119050528, 1761172061502784640, 
1.544980764389038, 0.8412231206893921, 0.942766358924109, 1761172061601715996, 
1.5563875436782837, 0.8578404188156128, 0.9821034588757722, 1761172061692192173, 
1.5687544345855713, 0.8778769969940186, 1.0204099090146574, 1761172061791137729, 
1.58102548122406, 0.899199366569519, 1.050128982494665, 1761172061892163129, 
1.5924710035324097, 0.920809805393219, 1.0761828713858779, 1761172062001192247, 
1.6010339260101318, 0.9378435611724854, 1.0967287487145745, 1761172062092170945, 
1.6113773584365845, 0.9580178260803223, 1.1059804338752672, 1761172062192148987, 
1.6216864585876465, 0.9788941144943237, 1.1096148045567584, 1761172062301733671, 
1.631188154220581, 0.9978100061416626, 1.1015757055057613, 1761172062402496316, 
1.63999605178833, 1.0145305395126343, 1.0819780643848718, 1761172062492195506, 
1.650315284729004, 1.0322867631912231, 1.0206981460406712, 1761172062592839846, 
1.662353515625, 1.050892949104309, 0.9493128980920533, 1761172062701314043, 
1.6762595176696777, 1.0672760009765625, 0.8270411646024641, 1761172062801448681, 
1.689866304397583, 1.079279899597168, 0.666589217656383, 1761172062892239673, 
1.6979467868804932, 1.084621548652649, 0.5860674039929842, 1761172062941177513, 
1.7136739492416382, 1.0932022333145142, 0.45329210022636274, 1761172063041714373, 
1.740932583808899, 1.1026792526245117, 0.2429970989588866, 1761172063203689282, 
1.7501634359359741, 1.104426622390747, 0.18282165010607954, 1761172063252955201, 
