acc_x, acc_y, angular_z, stamp, 
0.018415510654449463, 0.009015679359436035, -1.1915509088860981e-09, 1759353289483850781, 
-0.03045797348022461, -0.007124900817871094, -1.2426615518380789e-09, 1759353289512786808, 
-0.008890032768249512, 0.057399868965148926, -1.2180252785982302e-09, 1759353289542782212, 
0.041115641593933105, -0.02022165060043335, -9.622934832299939e-07, 1759353289573797546, 
0.0028125643730163574, -0.013190925121307373, -9.929876782156659e-07, 1759353289603864721, 
-0.04239779710769653, -0.0006480216979980469, -9.938987447112282e-07, 1759353289633908045, 
-0.022430777549743652, 0.004440248012542725, -1.8306808976445985e-09, 1759353289664912125, 
-0.020476043224334717, 0.024106502532958984, -2.1444118440576892e-10, 1759353289777245895, 
0.005897045135498047, 0.013166844844818115, -0.0005577484197197565, 1759353289814168957, 
-0.25684696435928345, 0.47150635719299316, 0.30286273283284776, 1759353289874478364, 
0.41996264457702637, 0.13480204343795776, 0.6916615219768331, 1759353289937047780, 
-0.10253989696502686, 0.27471476793289185, 1.070562288244168, 1759353289994436192, 
0.056977033615112305, -0.14952492713928223, 1.1682081973623588, 1759353290024509798, 
-0.565402626991272, 0.15187221765518188, 1.1593669467129695, 1759353290054502482, 
0.5432906746864319, -0.5147759318351746, 1.1133475144205547, 1759353290084573684, 
-0.5639855861663818, 0.3587096929550171, 1.0424443237807794, 1759353290114917124, 
0.30249321460723877, -0.012044250965118408, 1.0047528287856549, 1759353290145169631, 
-0.39511919021606445, 0.04841548204421997, 0.9812538111530995, 1759353290175748206, 
0.02742379903793335, -0.08793944120407104, 1.066383175829774, 1759353290203778560, 
0.4142751693725586, -0.0017549991607666016, 0.9805280774002877, 1759353290243784593, 
-0.22809427976608276, 0.217018723487854, 0.9386631355462802, 1759353290275035817, 
0.36712855100631714, 0.005807161331176758, 1.0127098388811953, 1759353290304936911, 
0.323286771774292, 0.30692189931869507, 0.9482001040323542, 1759353290338237836, 
0.1050717830657959, -0.020256400108337402, 1.0824203971216098, 1759353290367145778, 
-0.1930500864982605, -0.25338637828826904, 1.0744203311034577, 1759353290405316310, 
0.1265156865119934, 0.26170986890792847, 1.0236263662670653, 1759353290435236437, 
-0.3559260964393616, 0.10311722755432129, 1.076071328494001, 1759353290464203006, 
0.16925299167633057, -0.01971745491027832, 0.9233794419618307, 1759353290497084956, 
-0.14725905656814575, 0.020429015159606934, 0.9920507319680308, 1759353290527047845, 
0.3754025101661682, 0.08304089307785034, 1.0537579387220621, 1759353290555234001, 
-0.19957703351974487, 0.10944932699203491, 0.9962576309773835, 1759353290585260856, 
0.3824853301048279, 0.05158120393753052, 0.9828480004871778, 1759353290615316416, 
-0.5249008536338806, 0.2035810947418213, 0.9723051795068709, 1759353290645388224, 
0.6224326491355896, 0.2900699973106384, 0.9850144260823571, 1759353290675390087, 
-0.1462181806564331, 0.7693769335746765, 1.1348467048548845, 1759353290705457001, 
0.3364224433898926, -0.20645123720169067, 1.2263581037911875, 1759353290737008484, 
-0.2261989712715149, 0.45720696449279785, 1.3592845068286732, 1759353290768647560, 
0.14301562309265137, 0.30770421028137207, 1.6688965429521048, 1759353290795885252, 
-0.04525279998779297, 0.17530184984207153, 1.4979914353044381, 1759353290826327245, 
