x, y, th, stamp, 
-10.01672649383545, -3.637531280517578, 6.263239833520454e-06, 1759353274180513001, 
-10.017881393432617, -3.64074969291687, -0.0004287256083574811, 1759353274231468979, 
-10.021108627319336, -3.647345542907715, -0.00029348528140963107, 1759353274290109685, 
-10.02405834197998, -3.6540422439575195, -0.00022593823918214096, 1759353274341067180, 
-10.027076721191406, -3.66178560256958, 0.00039407729151125833, 1759353274391005189, 
-10.029696464538574, -3.6687705516815186, 0.000760390891790109, 1759353274429991213, 
-10.03270149230957, -3.6786534786224365, 0.0010818855497673333, 1759353274479917574, 
-10.035550117492676, -3.6892170906066895, 0.0009318458004985991, 1759353274530098603, 
-10.03817367553711, -3.701749801635742, -5.625028750022467e-05, 1759353274581485479, 
-10.040032386779785, -3.7142136096954346, -0.00021479365093571103, 1759353274631239645, 
-10.041483879089355, -3.728853702545166, 0.0002466544019322813, 1759353274690115985, 
-10.042011260986328, -3.7409703731536865, 0.0005470342657958039, 1759353274739993035, 
-10.042049407958984, -3.753136157989502, 0.0005340206190255448, 1759353274790993312, 
-10.04145622253418, -3.7628321647644043, 0.0008803446371679041, 1759353274830987478, 
-10.040122985839844, -3.7750070095062256, 0.0008811572561223493, 1759353274879917112, 
-10.038381576538086, -3.787163019180298, 0.0008408433326976078, 1759353274930063606, 
-10.03550910949707, -3.8016889095306396, 0.0007805142357077968, 1759353274991403257, 
-10.033085823059082, -3.811302661895752, 0.0011352813122681754, 1759353275031654204, 
-10.028565406799316, -3.8250155448913574, 0.000773830137724664, 1759353275090519994, 
-10.024430274963379, -3.836257219314575, 0.0013177269331061789, 1759353275140007227, 
-10.01977252960205, -3.847517728805542, 0.0007743105094302655, 1759353275190967236, 
-10.01533031463623, -3.856238603591919, 0.0012613406891319513, 1759353275230964376, 
-10.00977611541748, -3.8667104244232178, 0.0014342506356084795, 1759353275280002796, 
-10.003150939941406, -3.8769614696502686, 0.0017927993267524969, 1759353275330069974, 
-9.996137619018555, -3.88735032081604, 0.0017650835826175599, 1759353275381046850, 
-9.988531112670898, -3.8971879482269287, 0.0018029518671737396, 1759353275431213966, 
-9.978988647460938, -3.90798282623291, 0.001457546224763581, 1759353275490293131, 
-9.970587730407715, -3.916826009750366, 0.0018197317605309056, 1759353275539968374, 
-9.961797714233398, -3.925272226333618, 0.0011591920058642235, 1759353275591104586, 
-9.954089164733887, -3.9318509101867676, 0.0014338966700886773, 1759353275631965917, 
-9.943792343139648, -3.939866781234741, 0.001200745854920202, 1759353275683945961, 
-9.935234069824219, -3.945708751678467, 0.0014137887088532888, 1759353275725982360, 
-9.925071716308594, -3.952207088470459, 0.0015150994453141417, 1759353275775118064, 
-9.91118049621582, -3.959958076477051, 0.001285898936150851, 1759353275839827288, 
-9.90041446685791, -3.965221643447876, 0.0005402085143928332, 1759353275889995130, 
-9.889069557189941, -3.969985008239746, -5.984493136194292e-06, 1759353275940172159, 
-9.87751579284668, -3.97446608543396, -0.0008050058032523469, 1759353275991032331, 
-9.867931365966797, -3.9773948192596436, -0.0006335962371737485, 1759353276030989982, 
-9.856406211853027, -3.9804847240448, -0.0011265936789182284, 1759353276080043435, 
-9.844265937805176, -3.982863187789917, -0.001303727232487273, 1759353276130343181, 
-9.832131385803223, -3.984877347946167, -0.0017087108945990311, 1759353276180375055, 
-9.81966781616211, -3.986194372177124, -0.0018949883315327585, 1759353276231493194, 
-9.804912567138672, -3.9868147373199463, -0.002494738219924226, 1759353276290207515, 
-9.7926664352417, -3.9867188930511475, -0.002505072971580707, 1759353276340221758, 
-9.780460357666016, -3.986304998397827, -0.002109863422921161, 1759353276391326108, 
-9.770712852478027, -3.9851903915405273, -0.0025867453919212607, 1759353276431518699, 
-9.758625030517578, -3.983323812484741, -0.0024842927983808913, 1759353276479888713, 
-9.746316909790039, -3.9809203147888184, -0.0027543247774076546, 1759353276530369169, 
-9.734477996826172, -3.9779205322265625, -0.0030390701025405933, 1759353276580217935, 
-9.72244644165039, -3.974418878555298, -0.003350310255422775, 1759353276630979920, 
-9.708658218383789, -3.9694390296936035, -0.00405751828148574, 1759353276690314519, 
-9.697340965270996, -3.9643611907958984, -0.004816076398838145, 1759353276740249019, 
-9.686105728149414, -3.958925724029541, -0.005041378506335065, 1759353276791169158, 
-9.677517890930176, -3.954202651977539, -0.00458133788508912, 1759353276831112424, 
-9.667190551757812, -3.9477274417877197, -0.004276395416943707, 1759353276880484185, 
-9.657050132751465, -3.9407498836517334, -0.004374640420057291, 1759353276930528692, 
-9.647394180297852, -3.93327260017395, -0.004082574171190604, 1759353276980468053, 
-9.636120796203613, -3.9237749576568604, -0.004343729572330646, 1759353277041257804, 
-9.627528190612793, -3.9152674674987793, -0.004627725815155022, 1759353277090153212, 
-9.619057655334473, -3.9062094688415527, -0.004958394132538826, 1759353277140101573, 
-9.610740661621094, -3.8969509601593018, -0.004665965606772255, 1759353277192118121, 
-9.60487174987793, -3.8892617225646973, -0.0048639125052637715, 1759353277230950387, 
-9.597879409790039, -3.8789045810699463, -0.004990398784232413, 1759353277279926281, 
-9.591460227966309, -3.8686890602111816, -0.005165530207848489, 1759353277330059651, 
-9.585479736328125, -3.8580381870269775, -0.005399202575973161, 1759353277380686826, 
-9.580363273620605, -3.848289966583252, -0.005642295758856293, 1759353277425164421, 
-9.573873519897461, -3.83333158493042, -0.00522867888229447, 1759353277490969094, 
-9.569719314575195, -3.821767807006836, -0.005455790956921172, 1759353277540999882, 
-9.566460609436035, -3.8114922046661377, -0.0052154257557055625, 1759353277585951206, 
-9.563728332519531, -3.80118465423584, -0.00613646817018643, 1759353277631068885, 
-9.561448097229004, -3.7891809940338135, -0.006365495097460289, 1759353277679927252, 
-9.559370994567871, -3.777144432067871, -0.006499667884359092, 1759353277731113582, 
-9.55775260925293, -3.762273073196411, -0.00647591526360824, 1759353277791700283, 
-9.557276725769043, -3.75364351272583, -0.00670602939805983, 1759353277827596798, 
-9.557208061218262, -3.738352060317993, -0.0065595811528794965, 1759353277891500345, 
-9.557838439941406, -3.726135492324829, -0.007322070010241477, 1759353277940962968, 
-9.559144973754883, -3.7148141860961914, -0.007353555597666206, 1759353277987001067, 
-9.560676574707031, -3.7038941383361816, -0.006978887742761076, 1759353278030954864, 
-9.563114166259766, -3.6916704177856445, -0.006044903485592726, 1759353278080927423, 
-9.56607723236084, -3.680025339126587, -0.006314528734393479, 1759353278130961814, 
-9.570409774780273, -3.6662087440490723, -0.0061057703932193355, 1759353278191679914, 
-9.573409080505371, -3.6577372550964355, -0.006009714898287768, 1759353278227246757, 
-9.579684257507324, -3.6430625915527344, -0.006146788825238961, 1759353278291379498, 
-9.585124969482422, -3.63177490234375, -0.006133462961089854, 1759353278342071865, 
-9.59066104888916, -3.6219611167907715, -0.005822951561872024, 1759353278387002322, 
-9.59608268737793, -3.613084316253662, -0.006076017349404191, 1759353278430976011, 
-9.602828025817871, -3.6033196449279785, -0.005967991348648543, 1759353278479925676, 
-9.609966278076172, -3.5933589935302734, -0.006175893054124219, 1759353278530959810, 
-9.617982864379883, -3.5836422443389893, -0.005892791666439913, 1759353278582416974, 
-9.625871658325195, -3.575039863586426, -0.005467274250579535, 1759353278628171975, 
-9.637044906616211, -3.564347743988037, -0.004713557497548974, 1759353278691380033, 
-9.645498275756836, -3.5567684173583984, -0.004574568339949729, 1759353278737998472, 
-9.65523910522461, -3.5492846965789795, -0.004183751522076711, 1759353278788003243, 
-9.66395378112793, -3.5431602001190186, -0.0038775876402619225, 1759353278830972998, 
-9.674139022827148, -3.5365850925445557, -0.0038874080231185255, 1759353278880945939, 
-9.684721946716309, -3.5306084156036377, -0.00345434970859425, 1759353278930963486, 
-9.69497299194336, -3.5254838466644287, -0.0031471866850353823, 1759353278978012088, 
-9.706061363220215, -3.520414352416992, -0.002644244126993818, 1759353279028237278, 
-9.720731735229492, -3.5149807929992676, -0.0027538446118308304, 1759353279090982458, 
-9.73206615447998, -3.5112555027008057, -0.002904397331438156, 1759353279139049048, 
-9.74384593963623, -3.5081710815429688, -0.0028377235020328475, 1759353279188969711, 
-9.753697395324707, -3.5059523582458496, -0.003236978924931247, 1759353279230975059, 
-9.765667915344238, -3.5039443969726562, -0.003464634855232988, 1759353279280932021, 
-9.777968406677246, -3.5024707317352295, -0.002877758037212629, 1759353279330963236, 
-9.790117263793945, -3.501621723175049, -0.0025757760678983025, 1759353279379047984, 
-9.80247688293457, -3.5014193058013916, -0.0014874454360439702, 1759353279428826022, 
-9.812654495239258, -3.5015525817871094, -0.0014775623361357039, 1759353279471008060, 
-9.829061508178711, -3.5030932426452637, -0.0014604155867643184, 1759353279538985049, 
-9.8411283493042, -3.50467848777771, -0.001048049673301817, 1759353279589013180, 
-9.851435661315918, -3.5065572261810303, -0.0015298552989770075, 1759353279631955018, 
-9.863612174987793, -3.5095183849334717, -0.0018908483639891983, 1759353279682086092, 
-9.875577926635742, -3.5129199028015137, -0.0010832958668423932, 1759353279733082887, 
-9.886425018310547, -3.516934394836426, -0.001507129633125791, 1759353279780051892, 
-9.897563934326172, -3.5215413570404053, -0.0013756450897055826, 1759353279829967766, 
-9.911511421203613, -3.528066635131836, -0.0016733613507639664, 1759353279893148621, 
-9.922017097473145, -3.5338783264160156, -0.0014590666129333935, 1759353279940014139, 
-9.932875633239746, -3.540497064590454, -0.0011023306112114895, 1759353279989950099, 
-9.941143989562988, -3.5462732315063477, -0.000547444121392524, 1759353280030985603, 
-9.95090103149414, -3.553373098373413, -0.00022418903487837692, 1759353280080932398, 
-9.960105895996094, -3.5611608028411865, -0.00019526305314746946, 1759353280131019210, 
-9.969148635864258, -3.569124221801758, 0.00034235403739419186, 1759353280183086523, 
-9.978047370910645, -3.5780088901519775, 0.0009922111272732276, 1759353280231128389, 
-9.98792839050293, -3.588919162750244, 0.001270126301033077, 1759353280291445060, 
-9.995370864868164, -3.5983235836029053, 0.0014222354392776518, 1759353280341023071, 
-10.002327919006348, -3.6080620288848877, 0.0008726529238231181, 1759353280390958735, 
-10.007704734802246, -3.616443395614624, 0.0007930862782796363, 1759353280431312721, 
-10.014130592346191, -3.6273279190063477, 7.49943270881298e-05, 1759353280480934280, 
-10.0198974609375, -3.638579845428467, 0.0005695942411527189, 1759353280531039172, 
-10.026162147521973, -3.6520979404449463, 0.001134734326107292, 1759353280591121043, 
-10.029704093933105, -3.661104440689087, 0.0011947792858357327, 1759353280630993147, 
-10.034247398376465, -3.6746110916137695, 0.0018209332971730963, 1759353280691610021, 
-10.03740406036377, -3.6863882541656494, 0.001959522393363858, 1759353280741024521, 
-10.040064811706543, -3.698396921157837, 0.0017515904393775208, 1759353280791016895, 
-10.041830062866211, -3.7083780765533447, 0.0017318943119167371, 1759353280830958525, 
-10.043447494506836, -3.7207908630371094, 0.001326546597709814, 1759353280880936217, 
-10.044310569763184, -3.7325360774993896, 0.0011037291178241076, 1759353280931159450, 
-10.044713020324707, -3.744678258895874, 0.0008027303713148891, 1759353280981068273, 
-10.044302940368652, -3.757173776626587, 0.001509441038642219, 1759353281030774930, 
-10.043692588806152, -3.767061471939087, 0.0016617810529804395, 1759353281071347024, 
-10.041452407836914, -3.784517526626587, 0.0025381032203657533, 1759353281141010941, 
-10.039223670959473, -3.7961833477020264, 0.0028167963897044557, 1759353281190980557, 
-10.036948204040527, -3.8055882453918457, 0.0025814223665825355, 1759353281231006934, 
-10.033849716186523, -3.8170995712280273, 0.0029508488052645537, 1759353281281931582, 
-10.029851913452148, -3.828585386276245, 0.0022967283562877546, 1759353281330940342, 
-10.025299072265625, -3.840310573577881, 0.0027032251481512747, 1759353281381007161, 
-10.020262718200684, -3.8513002395629883, 0.003194742368669176, 1759353281430850128, 
-10.015844345092773, -3.8597605228424072, 0.0030106982835082494, 1759353281470793803, 
-10.007460594177246, -3.874087333679199, 0.0029508223638916122, 1759353281541011941, 
-10.000635147094727, -3.884340763092041, 0.0029714062741441195, 1759353281591013912, 
-9.99465560913086, -3.8923299312591553, 0.0030866366581948175, 1759353281630968769, 
-9.986823081970215, -3.90209698677063, 0.0035578569919388348, 1759353281680974889, 
-9.978549003601074, -3.9111831188201904, 0.003592965919501551, 1759353281730946277, 
-9.970022201538086, -3.9199564456939697, 0.0036914382423341423, 1759353281781720528, 
-9.960772514343262, -3.9279696941375732, 0.003264175034075105, 1759353281831193283, 
-9.95328140258789, -3.9341869354248047, 0.003393859124296985, 1759353281870807520, 
-9.939680099487305, -3.9444172382354736, 0.003406821733511188, 1759353281941241728, 
-9.929388046264648, -3.95111346244812, 0.003309181701967568, 1759353281991015347, 
-9.920869827270508, -3.956162929534912, 0.0031425285878666186, 1759353282030985609, 
-9.910073280334473, -3.9618122577667236, 0.0029345503770610865, 1759353282080940062, 
-9.899107933044434, -3.9670169353485107, 0.0021633325364652524, 1759353282131166648, 
-9.887555122375488, -3.971623659133911, 0.001271692055111141, 1759353282180981467, 
-9.876181602478027, -3.9756662845611572, 0.0004924561371997979, 1759353282231410863, 
-9.866790771484375, -3.9785497188568115, 0.0005485846722349724, 1759353282271622379, 
