x, y, th, stamp, 
-9.3536376953125, -2.644298791885376, -0.003876207015125522, 1759353928581550487, 
-9.35364055633545, -2.6440117359161377, -0.0038974347809136002, 1759353928644054219, 
-9.353981018066406, -2.6402902603149414, -0.004186611541174076, 1759353928691093710, 
-9.354836463928223, -2.634084463119507, -0.004404046126088983, 1759353928740905079, 
-9.355796813964844, -2.6270692348480225, -0.0039204665123788625, 1759353928783953175, 
-9.356795310974121, -2.6168181896209717, -0.003607518745966815, 1759353928833901667, 
-9.358735084533691, -2.6050100326538086, -0.0037881875963252164, 1759353928884177858, 
-9.360518455505371, -2.5910391807556152, -0.0034965345994231816, 1759353928932035741, 
-9.36325454711914, -2.569260358810425, -0.00365255394049057, 1759353928993779962, 
-9.364888191223145, -2.557973623275757, -0.0038880438369301965, 1759353929025634043, 
-9.368830680847168, -2.5294530391693115, -0.0049193195485130415, 1759353929091936137, 
-9.371877670288086, -2.507852077484131, -0.004995845929330572, 1759353929141958090, 
-9.374034881591797, -2.4892003536224365, -0.00506781274791839, 1759353929183987991, 
-9.376912117004395, -2.467728853225708, -0.005122096679084728, 1759353929233944011, 
-9.379671096801758, -2.446044445037842, -0.004767045107536435, 1759353929284890040, 
-9.382298469543457, -2.424957752227783, -0.004597315768219684, 1759353929332047385, 
-9.385135650634766, -2.402703285217285, -0.0042423509181260645, 1759353929383074295, 
-9.387030601501465, -2.384505033493042, -0.0039278598101304615, 1759353929424064363, 
-9.390606880187988, -2.354395627975464, -0.003938449492769703, 1759353929493005694, 
-9.392922401428223, -2.3334970474243164, -0.0031853391308303636, 1759353929541937174, 
-9.394913673400879, -2.3145079612731934, -0.0031072559777127993, 1759353929584937444, 
-9.397302627563477, -2.292203187942505, -0.003349958411464287, 1759353929634905136, 
-9.399524688720703, -2.2702016830444336, -0.0033049973888139086, 1759353929685869851, 
-9.401678085327148, -2.249175786972046, -0.0038351018565650767, 1759353929733030497, 
-9.403926849365234, -2.2273876667022705, -0.0041686073607022115, 1759353929783641489, 
-9.40575122833252, -2.208684206008911, -0.003953241606284111, 1759353929826386015, 
-9.408646583557129, -2.179035186767578, -0.004626052965400356, 1759353929892934760, 
-9.410622596740723, -2.1574015617370605, -0.004078456623016883, 1759353929942991103, 
-9.41247844696045, -2.1383533477783203, -0.004080173148067719, 1759353929984956792, 
-9.414484024047852, -2.1165828704833984, -0.003788265216036988, 1759353930034994686, 
-9.416345596313477, -2.095156669616699, -0.0034698335322924626, 1759353930084024027, 
-9.418322563171387, -2.072828531265259, -0.004071384777895439, 1759353930134055449, 
-9.42036247253418, -2.0461974143981934, -0.002922245801087682, 1759353930194808326, 
-9.422232627868652, -2.024524450302124, -0.0031943632058985248, 1759353930243921859, 
-9.424149513244629, -2.0027284622192383, -0.0032193999294562584, 1759353930294126620, 
-9.425856590270996, -1.980570673942566, -0.0030965728911704184, 1759353930343939153, 
-9.427233695983887, -1.9630874395370483, -0.0027837083448459627, 1759353930383920894, 
-9.4290189743042, -1.9410392045974731, -0.0024388092968360233, 1759353930433947811, 
-9.430752754211426, -1.9189002513885498, -0.0023563425885572108, 1759353930483888000, 
-9.432780265808105, -1.892525553703308, -0.0024566319906652125, 1759353930543881133, 
-9.433941841125488, -1.8752309083938599, -0.0025762684205993414, 1759353930584631144, 
-9.435227394104004, -1.8577061891555786, -0.002670948667876755, 1759353930624707873, 
-9.43742847442627, -1.8271135091781616, -0.0019683928413320563, 1759353930693997174, 
-9.439093589782715, -1.8049335479736328, -0.0028255190808767513, 1759353930743950967, 
-9.440326690673828, -1.7875217199325562, -0.0029793104155598376, 1759353930783938033, 
-9.441638946533203, -1.7656307220458984, -0.00353967464481375, 1759353930834908459, 
-9.443095207214355, -1.7438832521438599, -0.004182273194095283, 1759353930884046820, 
-9.444454193115234, -1.7216134071350098, -0.004182273194095283, 1759353930934005214, 
-9.446044921875, -1.6950082778930664, -0.0044260651924255025, 1759353930995100417, 
-9.446776390075684, -1.6817913055419922, -0.004419869656876469, 1759353931025305650, 
-9.448371887207031, -1.6507723331451416, -0.0038538880302502634, 1759353931093929251, 
-9.449501037597656, -1.628922939300537, -0.0038147042462317606, 1759353931143941423, 
