x, y, th, stamp, 
-9.745508193969727, -1.04678475856781, -0.004190994489182952, 1759353938483897764, 
-9.757553100585938, -1.0494087934494019, -0.004542420541515039, 1759353938534013070, 
-9.771913528442383, -1.0534402132034302, -0.005016198215273764, 1759353938596406015, 
-9.778547286987305, -1.0556918382644653, -0.005051871574489393, 1759353938624828178, 
-9.793664932250977, -1.061611533164978, -0.004988582646418102, 1759353938694995438, 
-9.804340362548828, -1.0664900541305542, -0.004810739965290998, 1759353938745655296, 
-9.812861442565918, -1.070860743522644, -0.005134039056803276, 1759353938785266864, 
-9.823168754577637, -1.0770092010498047, -0.005425708426765979, 1759353938833943476, 
-9.833525657653809, -1.0834887027740479, -0.00539698456129174, 1759353938885093040, 
-9.843195915222168, -1.0903401374816895, -0.0055908267525142065, 1759353938935022087, 
-9.85423755645752, -1.0992728471755981, -0.0056613212600013976, 1759353938995637137, 
-9.85965633392334, -1.1037646532058716, -0.005668965044903358, 1759353939025476707, 
-9.871743202209473, -1.1157314777374268, -0.006082223504461769, 1759353939094942998, 
-9.879925727844238, -1.1246963739395142, -0.00593934391156336, 1759353939144945893, 
-9.886008262634277, -1.1320799589157104, -0.005896531606598436, 1759353939185159537, 
-9.892881393432617, -1.1412992477416992, -0.005819817994240574, 1759353939234941777, 
-9.899506568908691, -1.151257038116455, -0.0061975229175922865, 1759353939284959155, 
-9.905709266662598, -1.1613128185272217, -0.005603168271814553, 1759353939334992095, 
-9.911212921142578, -1.1717289686203003, -0.0057626686833306025, 1759353939385322845, 
-9.915353775024414, -1.1804317235946655, -0.005848304182032518, 1759353939425316269, 
-9.921621322631836, -1.1957032680511475, -0.006007529202153746, 1759353939494957601, 
-9.925484657287598, -1.20669686794281, -0.005539750984121892, 1759353939544948736, 
-9.928253173828125, -1.2158749103546143, -0.005705156984570093, 1759353939585096223, 
-9.931153297424316, -1.2276251316070557, -0.005490758530275014, 1759353939635263115, 
-9.933448791503906, -1.2393019199371338, -0.00591632011099519, 1759353939685411620, 
-9.935104370117188, -1.2512327432632446, -0.005377589064461419, 1759353939735619093, 
-9.936195373535156, -1.2630518674850464, -0.005349741680337617, 1759353939785421414, 
-9.936664581298828, -1.272629737854004, -0.004932241697442424, 1759353939826154510, 
-9.936551094055176, -1.2889968156814575, -0.004386525571560723, 1759353939895511764, 
-9.935738563537598, -1.3006782531738281, -0.004155831131898654, 1759353939945303903, 
-9.93472957611084, -1.3100045919418335, -0.003922127547716817, 1759353939986324193, 
-9.9328031539917, -1.3215919733047485, -0.0034945139196705987, 1759353940035589538, 
-9.930220603942871, -1.3331948518753052, -0.0036993876405772073, 1759353940085425545, 
-9.927092552185059, -1.3448798656463623, -0.0038646635113721087, 1759353940135154672, 
-9.922502517700195, -1.3586167097091675, -0.004729582414719997, 1759353940194905047, 
-9.919876098632812, -1.365336537361145, -0.004608886416404418, 1759353940225493923, 
-9.913265228271484, -1.380496859550476, -0.005351660157062427, 1759353940295287499, 
-9.9078369140625, -1.391041874885559, -0.0051356575990599744, 1759353940345382113, 
-9.903084754943848, -1.3994208574295044, -0.005087822167110893, 1759353940385109688, 
-9.896586418151855, -1.4096781015396118, -0.004430766947953366, 1759353940435413294, 
