x, y, th, stamp, 
-9.470376014709473, -1.3301934003829956, -0.001454027425780538, 1759353946084931528, 
-9.470376014709473, -1.3301934003829956, -0.001454027425780538, 1759353946135127762, 
-9.470376014709473, -1.3301934003829956, -0.001454027425780538, 1759353946195140176, 
-9.470376014709473, -1.3301934003829956, -0.001454027425780538, 1759353946226158861, 
-9.470376014709473, -1.3301934003829956, -0.001454027425780538, 1759353946294988148, 
-9.470376014709473, -1.3301934003829956, -0.001454027425780538, 1759353946345193616, 
-9.470376014709473, -1.3301934003829956, -0.001454027425780538, 1759353946384985216, 
-9.470376014709473, -1.3301934003829956, -0.001454027425780538, 1759353946435006023, 
-9.470376014709473, -1.3301934003829956, -0.001454027425780538, 1759353946484835462, 
-9.470376014709473, -1.3301934003829956, -0.001454027425780538, 1759353946535592933, 
-9.469888687133789, -1.3293412923812866, -0.0016265970616759684, 1759353946626463419, 
-9.469697952270508, -1.326661229133606, -0.0015125006042025452, 1759353946695163171, 
-9.46938419342041, -1.323632836341858, -0.0013336261851471611, 1759353946745169144, 
-9.468751907348633, -1.3177095651626587, -0.0017107972406205194, 1759353946835304271, 
-9.468679428100586, -1.3143662214279175, -0.0013550289138304463, 1759353946885615194, 
-9.468793869018555, -1.3111294507980347, -0.0008909691208603174, 1759353946935172692, 
-9.468987464904785, -1.3084977865219116, -0.0011614022307712354, 1759353946985437215, 
-9.469149589538574, -1.3061892986297607, -0.0012704734129999234, 1759353947026417955, 
-9.470065116882324, -1.3016629219055176, -0.0013478479252177764, 1759353947095613065, 
-9.471152305603027, -1.2970813512802124, -0.0011508212071980886, 1759353947140132493, 
-9.47258472442627, -1.2920737266540527, -0.0007879973114042918, 1759353947191189537, 
-9.474468231201172, -1.287896752357483, -0.0008685299547150696, 1759353947235287231, 
-9.476740837097168, -1.2832807302474976, -0.0008909762246880285, 1759353947281385457, 
-9.479639053344727, -1.277750849723816, -0.0009262453194865098, 1759353947331389687, 
-9.483539581298828, -1.271716833114624, -0.0012119667918484142, 1759353947379903101, 
-9.487431526184082, -1.2660638093948364, -0.0011954367243386173, 1759353947428547214, 
-9.49286937713623, -1.2597678899765015, -0.0018017033083661325, 1759353947490051877, 
-9.497686386108398, -1.2545324563980103, -0.0017926744402785011, 1759353947545093393, 
-9.500585556030273, -1.2517004013061523, -0.0019039809985501816, 1759353947585108402, 
-9.504443168640137, -1.2484999895095825, -0.002479069200088769, 1759353947635074948, 
-9.508907318115234, -1.2450484037399292, -0.0024053936709548963, 1759353947684906899, 
-9.513906478881836, -1.2416281700134277, -0.002517732633918243, 1759353947735035991, 
-9.518839836120605, -1.2383440732955933, -0.0027379310345413896, 1759353947785855629, 
-9.52306079864502, -1.235952377319336, -0.002744315250489791, 1759353947824903212, 
-9.530673027038574, -1.2323023080825806, -0.0024058802069627473, 1759353947894961010, 
-9.53628921508789, -1.2298566102981567, -0.002454006202524483, 1759353947945972287, 
-9.541138648986816, -1.2282073497772217, -0.0024871171725657456, 1759353947985247533, 
-9.548469543457031, -1.225969910621643, -0.002319263376970392, 1759353948034956954, 
-9.557402610778809, -1.2238030433654785, -0.0026248166351972592, 1759353948084942439, 
-9.567910194396973, -1.2219829559326172, -0.0027026213876641786, 1759353948135008471, 
-9.578125953674316, -1.221218228340149, -0.0031603567364330933, 1759353948184848404, 
-9.585639953613281, -1.2209528684616089, -0.0033228329511665153, 1759353948225223507, 
-9.597159385681152, -1.2215913534164429, -0.003966762486749105, 1759353948294962536, 
-9.604674339294434, -1.2223008871078491, -0.0038524230497971133, 1759353948345945343, 
-9.610119819641113, -1.2230631113052368, -0.0038171743027974685, 1759353948384959892, 
-9.616827964782715, -1.2246580123901367, -0.004208387482844257, 1759353948434916507, 
-9.624218940734863, -1.2266062498092651, -0.004134002630862579, 1759353948484907255, 
-9.631677627563477, -1.2289093732833862, -0.004526399149590343, 1759353948536011374, 
-9.63927936553955, -1.2315486669540405, -0.004688725164271194, 1759353948586353048, 
-9.648021697998047, -1.2356971502304077, -0.004503983726023961, 1759353948645541876, 
-9.655218124389648, -1.239439845085144, -0.004834810241864212, 1759353948695247179, 
-9.662405967712402, -1.2434206008911133, -0.004882151567348946, 1759353948745977161, 
-9.668011665344238, -1.2470762729644775, -0.004874194084044538, 1759353948784931588, 
-9.675027847290039, -1.2519047260284424, -0.0049858047568574135, 1759353948834960131, 
-9.681640625, -1.2572977542877197, -0.005233511743613471, 1759353948884895334, 
-9.688150405883789, -1.2628870010375977, -0.005232313496807472, 1759353948935032075, 
-9.693614959716797, -1.2680530548095703, -0.0052316935514018495, 1759353948980238104, 
-9.698803901672363, -1.2737627029418945, -0.005092498288841946, 1759353949025265307, 
-9.706881523132324, -1.2833510637283325, -0.005596703394907368, 1759353949095323936, 
-9.711668968200684, -1.2902367115020752, -0.005488437956371429, 1759353949140956328, 
-9.716143608093262, -1.2967654466629028, -0.005707502851494727, 1759353949184959444, 
-9.720928192138672, -1.304903268814087, -0.005885584077569744, 1759353949234953680, 
-9.725166320800781, -1.3130830526351929, -0.005721665405745652, 1759353949284938591, 
-9.729443550109863, -1.3215752840042114, -0.005821674503056776, 1759353949336038403, 
-9.732624053955078, -1.329646110534668, -0.0054899818118515145, 1759353949381630503, 
-9.735503196716309, -1.337670087814331, -0.0053918816179244775, 1759353949425208772, 
-9.739435195922852, -1.35074782371521, -0.005281608734207296, 1759353949496076552, 
-9.74127197265625, -1.359555959701538, -0.004971919485858889, 1759353949541054639, 
