x, y, th, stamp, 
-8.982644081115723, -0.9826959371566772, -0.0013038172790928663, 1759353263230125657, 
-8.982654571533203, -0.9827022552490234, -0.0012620934952139267, 1759353263279917195, 
-8.983199119567871, -0.9851593375205994, -0.0011589963740706883, 1759353263330034199, 
-8.984615325927734, -0.9903609156608582, -0.0011644924935644962, 1759353263380702821, 
-8.989794731140137, -1.0094287395477295, -0.0009952020898655058, 1759353263490019632, 
-8.993171691894531, -1.0220537185668945, -0.0006887119691590918, 1759353263539944983, 
-9.00062084197998, -1.0497465133666992, -0.00038113524783610873, 1759353263629915034, 
-9.005486488342285, -1.0679030418395996, -0.0007769320134137528, 1759353263679882523, 
-9.01086711883545, -1.0877411365509033, -0.0007769320134137528, 1759353263731019148, 
-9.01775074005127, -1.1127097606658936, -0.00012592615715392223, 1759353263790126999, 
-9.023515701293945, -1.133175253868103, -0.0001659405224576356, 1759353263839955505, 
-9.029534339904785, -1.1538866758346558, -0.0001427106361012122, 1759353263890173611, 
-9.035422325134277, -1.1742727756500244, -0.0007028766318950694, 1759353263941959716, 
-9.041141510009766, -1.1938443183898926, -0.0012243523800894024, 1759353263986944347, 
-9.046304702758789, -1.2116026878356934, -0.0010337896067361262, 1759353264029934950, 
-9.05218505859375, -1.2326196432113647, -0.00077948689690969, 1759353264079883166, 
-9.058099746704102, -1.253418207168579, -0.0009430094764914627, 1759353264129925821, 
-9.063794136047363, -1.2728073596954346, -0.0010348393088982799, 1759353264176871828, 
-9.069849967956543, -1.293270230293274, -0.0007761175668987805, 1759353264227262367, 
-9.077632904052734, -1.3193124532699585, -0.0007603106781694791, 1759353264290080173, 
-9.083207130432129, -1.3388725519180298, -0.0005809088225823489, 1759353264337010504, 
-9.089447021484375, -1.3594605922698975, -0.0006711142452736858, 1759353264386962265, 
-9.09485912322998, -1.3773624897003174, -0.0006695875334662314, 1759353264429919386, 
-9.10111141204834, -1.3979052305221558, -0.000863515795085287, 1759353264479888820, 
-9.107333183288574, -1.4185689687728882, -0.0008186763739961968, 1759353264529921885, 
-9.114879608154297, -1.4434599876403809, -4.7852993029275815e-05, 1759353264589876501, 
-9.11975383758545, -1.459297776222229, 9.18678701567253e-05, 1759353264628682839, 
